Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2007,139466329.9,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2012,323087425.01,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2009,225200378.63,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SK,Slovakia,2015,425429109,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2015,237014159.77,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SK,Slovakia,2015,128017455.49,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SK,Slovakia,2015,255059.61,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SK,Slovakia,2015,54964266.33,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2015,10416965,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SK,Slovakia,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2015,2638455,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SK,Slovakia,2015,2167298,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SK,Slovakia,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SK,Slovakia,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SK,Slovakia,2015,1196017,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SK,Slovakia,2015,3566565,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SK,Slovakia,2015,548630,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SK,Slovakia,2015,300000,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SK,Slovakia,2015,192054752,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SK,Slovakia,2015,14889390.03,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2015,20762637.89,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2015,101313441,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,SK,Slovakia,2015,111670.42,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SK,Slovakia,2015,102179500.96,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SK,Slovakia,2015,11167042.52,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SK,Slovakia,2015,15442831.98,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SK,Slovakia,2015,75485873.64,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SK,Slovakia,2015,83752.82,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2011,288499661.38,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SK,Slovakia,2017,438444526,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2017,244213567.61,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SK,Slovakia,2017,130974548.38,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SK,Slovakia,2017,575998.29,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SK,Slovakia,2017,57206819.83,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2017,9487773,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SK,Slovakia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2017,3795105,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SK,Slovakia,2017,109870,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SK,Slovakia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SK,Slovakia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SK,Slovakia,2017,1557535,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SK,Slovakia,2017,3473574,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SK,Slovakia,2017,551688,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SK,Slovakia,2017,1,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SK,Slovakia,2017,200196935,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SK,Slovakia,2017,51176594.71,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2017,54003435.57,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2017,139937710.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,SK,Slovakia,2017,50526.31,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SK,Slovakia,2017,17014232.79,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SK,Slovakia,2017,194949153.6,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SK,Slovakia,2017,38219229.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SK,Slovakia,2017,39713098.53,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SK,Slovakia,2017,104303435.84,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SK,Slovakia,2017,37894.74,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SK,Slovakia,2017,12675495.03,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2013,339575125.02,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SK,Slovakia,2014,431271170,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2014,375466584.83,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2014,8289389,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SK,Slovakia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2014,3880026,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SK,Slovakia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SK,Slovakia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SK,Slovakia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SK,Slovakia,2014,493421,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SK,Slovakia,2014,3366356,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SK,Slovakia,2014,549585,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SK,Slovakia,2014,1,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SK,Slovakia,2014,230521228,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2014,83472929.11,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SK,Slovakia,2014,62342610.42,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SK,Slovakia,2014,62342610.42,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SK,Slovakia,2019,447758480,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2019,243305193.7,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SK,Slovakia,2019,132262315.89,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SK,Slovakia,2019,1636590.58,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SK,Slovakia,2019,65922495.63,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2019,11254730,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2019,5083821,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SK,Slovakia,2019,2133871,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SK,Slovakia,2019,3347115,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SK,Slovakia,2019,689923,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SK,Slovakia,2019,0,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SK,Slovakia,2019,200173908,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SK,Slovakia,2019,44566754.55,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2019,60446681.92,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2019,109576737.42,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,SK,Slovakia,2019,375627.97,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SK,Slovakia,2019,48803266.98,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SK,Slovakia,2019,196743948.88,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SK,Slovakia,2019,33400865.93,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SK,Slovakia,2019,44999788.76,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SK,Slovakia,2019,81583993.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SK,Slovakia,2019,281720.99,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SK,Slovakia,2019,36477580.01,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SK,Slovakia,2016,432057243,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2016,240487108.53,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SK,Slovakia,2016,129179435.32,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SK,Slovakia,2016,446512.72,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SK,Slovakia,2016,56384264.07,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2016,11736786,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SK,Slovakia,2016,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2016,3617157,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SK,Slovakia,2016,1573506,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SK,Slovakia,2016,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SK,Slovakia,2016,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SK,Slovakia,2016,1526164,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SK,Slovakia,2016,3399635,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SK,Slovakia,2016,588922,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SK,Slovakia,2016,1031402,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SK,Slovakia,2016,167863196,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SK,Slovakia,2016,27018611.66,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2016,34879467.08,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2016,153480705.11,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,SK,Slovakia,2016,118141.52,
